MovementID,MovementDate,ProductID,MovementType,Quantity,LocationID
MOVE001495,2025-01-20,PROD0035,IN,148,LOC01
MOVE001496,2024-01-25,PROD0001,IN,28,LOC04
MOVE001497,2025-03-31,PROD0016,OUT,5,LOC03
MOVE001498,2025-01-21,PROD0107,IN,71,LOC03
MOVE001499,2024-10-12,PROD0072,OUT,47,LOC03
MOVE001500,2024-05-18,PROD0146,IN,165,LOC04
MOVE001501,2024-12-12,PROD0103,IN,160,LOC02
MOVE001502,2024-09-23,PROD0104,OUT,4,LOC04
MOVE001503,2024-12-17,PROD0092,IN,188,LOC03
MOVE001504,2024-03-11,PROD0028,OUT,7,LOC01
MOVE001505,2024-11-06,PROD0028,OUT,20,LOC05
MOVE001506,2025-06-19,PROD0092,IN,146,LOC05
MOVE001507,2024-01-13,PROD0061,OUT,48,LOC04
MOVE001508,2025-02-20,PROD0040,OUT,38,LOC01
MOVE001509,2025-06-18,PROD0007,OUT,36,LOC02
MOVE001510,2024-11-06,PROD0091,OUT,39,LOC05
MOVE001511,2024-08-01,PROD0089,IN,106,LOC03
MOVE001512,2024-01-23,PROD0145,IN,37,LOC01
MOVE001513,2025-02-25,PROD0127,OUT,34,LOC04
MOVE001514,2024-10-31,PROD0028,OUT,23,LOC04
MOVE001515,2025-06-15,PROD0036,OUT,16,LOC04
MOVE001516,2024-11-27,PROD0007,OUT,5,LOC04
MOVE001517,2024-05-22,PROD0094,IN,147,LOC01
MOVE001518,2024-05-18,PROD0122,IN,54,LOC04
MOVE001519,2024-11-25,PROD0124,OUT,14,LOC05
MOVE001520,2025-03-21,PROD0114,IN,122,LOC02
MOVE001521,2025-03-03,PROD0053,OUT,45,LOC02
MOVE001522,2024-06-17,PROD0024,IN,120,LOC02
MOVE001523,2024-07-01,PROD0076,IN,181,LOC03
MOVE001524,2024-03-17,PROD0051,OUT,35,LOC01
MOVE001525,2025-06-18,PROD0143,OUT,1,LOC05
MOVE001526,2024-03-03,PROD0110,OUT,37,LOC05
MOVE001527,2024-06-15,PROD0004,IN,133,LOC04
MOVE001528,2024-09-09,PROD0021,IN,54,LOC02
MOVE001529,2025-03-04,PROD0100,IN,27,LOC04
MOVE001530,2024-08-03,PROD0142,IN,121,LOC05
MOVE001531,2025-05-14,PROD0074,IN,105,LOC05
MOVE001532,2024-10-01,PROD0100,IN,121,LOC03
MOVE001533,2025-06-14,PROD0042,OUT,15,LOC01
MOVE001534,2025-01-14,PROD0075,IN,98,LOC04
MOVE001535,2024-09-20,PROD0126,IN,42,LOC05
MOVE001536,2024-05-04,PROD0120,OUT,20,LOC05
MOVE001537,2024-02-19,PROD0020,IN,73,LOC03
MOVE001538,2024-05-13,PROD0136,OUT,6,LOC02
MOVE001539,2025-06-10,PROD0122,OUT,42,LOC05
MOVE001540,2025-03-28,PROD0075,IN,66,LOC03
MOVE001541,2024-12-20,PROD0117,IN,114,LOC01
MOVE001542,2024-12-25,PROD0073,IN,37,LOC02
MOVE001543,2024-10-20,PROD0040,OUT,13,LOC02
MOVE001544,2024-03-05,PROD0078,IN,157,LOC04
MOVE001545,2024-05-13,PROD0135,OUT,3,LOC03
MOVE001546,2024-04-13,PROD0137,OUT,47,LOC04
MOVE001547,2024-02-11,PROD0098,IN,52,LOC01
MOVE001548,2024-07-01,PROD0136,IN,95,LOC02
MOVE001549,2024-01-29,PROD0071,IN,154,LOC01
MOVE001550,2024-08-05,PROD0020,IN,132,LOC02
MOVE001551,2025-06-17,PROD0075,IN,196,LOC04
MOVE001552,2024-07-07,PROD0095,OUT,35,LOC01
MOVE001553,2024-09-26,PROD0145,OUT,33,LOC03
MOVE001554,2024-05-04,PROD0023,IN,196,LOC02
MOVE001555,2025-03-10,PROD0014,IN,173,LOC05
MOVE001556,2024-08-14,PROD0113,IN,128,LOC04
MOVE001557,2024-08-13,PROD0037,IN,74,LOC01
MOVE001558,2024-06-30,PROD0010,OUT,46,LOC01
MOVE001559,2024-05-04,PROD0051,IN,50,LOC05
MOVE001560,2025-06-26,PROD0090,IN,192,LOC03
MOVE001561,2024-04-02,PROD0074,IN,53,LOC04
MOVE001562,2025-03-16,PROD0052,IN,117,LOC03
MOVE001563,2024-09-30,PROD0102,IN,68,LOC02
MOVE001564,2025-04-30,PROD0084,OUT,43,LOC03
MOVE001565,2024-09-04,PROD0104,OUT,32,LOC03
MOVE001566,2024-06-29,PROD0077,OUT,4,LOC01
MOVE001567,2024-11-27,PROD0056,OUT,43,LOC03
MOVE001568,2024-07-11,PROD0087,OUT,12,LOC04
MOVE001569,2025-01-22,PROD0141,IN,110,LOC01
MOVE001570,2024-01-25,PROD0015,OUT,21,LOC05
MOVE001571,2025-05-29,PROD0051,IN,113,LOC04
MOVE001572,2024-08-17,PROD0101,OUT,29,LOC01
MOVE001573,2024-12-18,PROD0051,OUT,24,LOC01
MOVE001574,2024-12-09,PROD0106,IN,180,LOC05
MOVE001575,2025-05-01,PROD0010,OUT,29,LOC03
MOVE001576,2025-04-18,PROD0004,IN,135,LOC04
MOVE001577,2024-08-19,PROD0086,IN,179,LOC01
MOVE001578,2024-03-05,PROD0141,IN,75,LOC01
MOVE001579,2024-07-23,PROD0120,IN,90,LOC01
MOVE001580,2024-02-22,PROD0005,IN,65,LOC01
MOVE001581,2024-10-02,PROD0124,IN,52,LOC03
MOVE001582,2024-09-14,PROD0116,OUT,35,LOC01
MOVE001583,2024-12-16,PROD0109,OUT,32,LOC01
MOVE001584,2025-02-24,PROD0122,OUT,40,LOC05
MOVE001585,2025-01-21,PROD0113,IN,49,LOC04
MOVE001586,2024-03-30,PROD0063,OUT,48,LOC02
MOVE001587,2024-09-24,PROD0142,OUT,30,LOC05
MOVE001588,2024-09-11,PROD0130,IN,59,LOC01
MOVE001589,2025-03-31,PROD0030,OUT,36,LOC03
MOVE001590,2025-06-27,PROD0091,IN,66,LOC01
MOVE001591,2024-09-12,PROD0103,IN,36,LOC02
MOVE001592,2024-04-05,PROD0073,IN,154,LOC03
MOVE001593,2025-03-11,PROD0139,IN,114,LOC02
MOVE001594,2024-04-16,PROD0069,OUT,32,LOC05
MOVE001595,2025-04-04,PROD0145,IN,151,LOC03
MOVE001596,2025-05-10,PROD0075,IN,28,LOC03
MOVE001597,2024-01-25,PROD0111,IN,21,LOC04
MOVE001598,2024-01-13,PROD0110,OUT,47,LOC03
MOVE001599,2024-03-07,PROD0058,IN,188,LOC02
MOVE001600,2025-06-25,PROD0099,IN,36,LOC02
MOVE001601,2025-01-03,PROD0039,IN,155,LOC04
MOVE001602,2024-02-28,PROD0043,OUT,43,LOC03
MOVE001603,2025-03-03,PROD0118,OUT,25,LOC04
MOVE001604,2024-09-26,PROD0058,IN,175,LOC05
MOVE001605,2025-06-12,PROD0008,IN,41,LOC04
MOVE001606,2024-02-07,PROD0092,IN,88,LOC01
MOVE001607,2024-10-09,PROD0010,IN,131,LOC05
MOVE001608,2025-04-09,PROD0093,OUT,14,LOC05
MOVE001609,2024-07-06,PROD0049,IN,142,LOC05
MOVE001610,2025-03-30,PROD0113,IN,94,LOC01
MOVE001611,2024-01-06,PROD0007,IN,146,LOC03
MOVE001612,2025-06-04,PROD0063,OUT,38,LOC02
MOVE001613,2025-04-30,PROD0075,IN,34,LOC04
MOVE001614,2024-03-16,PROD0123,IN,55,LOC04
MOVE001615,2025-01-16,PROD0132,OUT,44,LOC03
MOVE001616,2024-05-18,PROD0062,IN,53,LOC04
MOVE001617,2025-01-02,PROD0069,IN,182,LOC02
MOVE001618,2025-01-03,PROD0056,IN,99,LOC05
MOVE001619,2025-05-10,PROD0084,OUT,21,LOC03
MOVE001620,2024-08-03,PROD0017,IN,148,LOC05
MOVE001621,2024-08-04,PROD0027,OUT,4,LOC05
MOVE001622,2024-03-28,PROD0047,OUT,20,LOC04
MOVE001623,2025-02-22,PROD0115,IN,167,LOC01
MOVE001624,2025-02-11,PROD0030,OUT,47,LOC04
MOVE001625,2024-02-18,PROD0063,IN,102,LOC03
MOVE001626,2025-06-25,PROD0117,IN,119,LOC05
MOVE001627,2024-12-03,PROD0048,IN,50,LOC05
MOVE001628,2024-10-05,PROD0020,OUT,17,LOC03
MOVE001629,2024-07-24,PROD0139,OUT,43,LOC01
MOVE001630,2024-04-11,PROD0097,OUT,29,LOC04
MOVE001631,2024-01-17,PROD0049,IN,173,LOC01
MOVE001632,2025-04-21,PROD0007,OUT,46,LOC04
MOVE001633,2024-10-10,PROD0091,IN,147,LOC03
MOVE001634,2024-05-30,PROD0031,IN,158,LOC03
MOVE001635,2024-02-19,PROD0119,IN,63,LOC02
MOVE001636,2024-07-05,PROD0099,IN,162,LOC05
MOVE001637,2024-01-16,PROD0139,OUT,17,LOC03
MOVE001638,2025-04-01,PROD0012,IN,45,LOC01
MOVE001639,2025-03-04,PROD0122,IN,24,LOC01
MOVE001640,2024-02-12,PROD0150,IN,33,LOC03
MOVE001641,2024-05-31,PROD0142,OUT,3,LOC01
MOVE001642,2025-03-26,PROD0131,IN,141,LOC03
MOVE001643,2025-02-20,PROD0147,OUT,2,LOC01
MOVE001644,2024-05-19,PROD0031,OUT,41,LOC04
MOVE001645,2024-08-14,PROD0054,IN,82,LOC05
MOVE001646,2025-05-15,PROD0127,OUT,28,LOC02
MOVE001647,2024-03-09,PROD0118,IN,51,LOC01
MOVE001648,2024-02-14,PROD0070,IN,20,LOC01
MOVE001649,2024-05-17,PROD0045,IN,82,LOC03
MOVE001650,2024-09-06,PROD0115,OUT,6,LOC05
MOVE001651,2024-11-20,PROD0017,IN,136,LOC01
MOVE001652,2024-07-12,PROD0025,IN,21,LOC05
MOVE001653,2025-04-28,PROD0059,IN,57,LOC04
MOVE001654,2025-05-06,PROD0015,OUT,23,LOC02
MOVE001655,2024-02-11,PROD0013,IN,65,LOC02
MOVE001656,2024-03-12,PROD0098,IN,52,LOC04
MOVE001657,2025-06-01,PROD0034,IN,151,LOC04
MOVE001658,2024-09-10,PROD0087,IN,148,LOC05
MOVE001659,2025-06-13,PROD0008,OUT,48,LOC01
MOVE001660,2024-10-16,PROD0045,IN,46,LOC04
MOVE001661,2025-04-03,PROD0070,IN,36,LOC04
MOVE001662,2024-10-11,PROD0024,IN,54,LOC04
MOVE001663,2025-01-27,PROD0018,IN,178,LOC02
MOVE001664,2025-01-16,PROD0088,IN,78,LOC02
MOVE001665,2025-01-07,PROD0072,IN,57,LOC03
MOVE001666,2024-08-06,PROD0051,OUT,41,LOC03
MOVE001667,2024-06-30,PROD0087,OUT,16,LOC03
MOVE001668,2024-07-27,PROD0094,IN,107,LOC03
MOVE001669,2024-04-23,PROD0136,IN,55,LOC03
MOVE001670,2024-12-06,PROD0090,IN,197,LOC05
MOVE001671,2024-03-07,PROD0144,IN,71,LOC03
MOVE001672,2024-05-30,PROD0059,IN,58,LOC03
MOVE001673,2025-06-15,PROD0119,OUT,48,LOC02
MOVE001674,2024-11-30,PROD0070,IN,186,LOC03
MOVE001675,2025-05-11,PROD0109,OUT,33,LOC02
MOVE001676,2024-10-14,PROD0106,IN,124,LOC01
MOVE001677,2024-10-11,PROD0070,IN,141,LOC01
MOVE001678,2025-02-04,PROD0015,IN,178,LOC01
MOVE001679,2024-09-20,PROD0080,IN,126,LOC03
MOVE001680,2024-05-26,PROD0086,OUT,27,LOC04
MOVE001681,2024-11-28,PROD0062,IN,167,LOC03
MOVE001682,2025-03-22,PROD0010,IN,115,LOC04
MOVE001683,2024-10-29,PROD0068,IN,42,LOC02
MOVE001684,2024-10-13,PROD0058,IN,119,LOC02
MOVE001685,2024-05-13,PROD0018,OUT,23,LOC02
MOVE001686,2024-05-16,PROD0029,OUT,22,LOC04
MOVE001687,2025-01-28,PROD0056,OUT,30,LOC04
MOVE001688,2025-02-25,PROD0063,IN,200,LOC03
MOVE001689,2024-11-10,PROD0114,OUT,31,LOC05
MOVE001690,2024-05-25,PROD0086,OUT,18,LOC05
MOVE001691,2024-05-31,PROD0149,IN,143,LOC05
MOVE001692,2025-05-18,PROD0150,OUT,40,LOC02
MOVE001693,2024-11-06,PROD0069,IN,175,LOC01
MOVE001694,2025-05-29,PROD0014,OUT,37,LOC05
MOVE001695,2025-03-16,PROD0142,IN,48,LOC03
MOVE001696,2024-09-20,PROD0074,IN,93,LOC04
MOVE001697,2024-01-23,PROD0039,IN,158,LOC05
MOVE001698,2025-01-09,PROD0037,OUT,49,LOC04
MOVE001699,2024-06-21,PROD0111,IN,158,LOC01
MOVE001700,2025-05-25,PROD0135,IN,137,LOC01
MOVE001701,2025-03-13,PROD0028,OUT,15,LOC02
MOVE001702,2025-03-09,PROD0119,OUT,3,LOC03
MOVE001703,2025-03-21,PROD0142,IN,92,LOC03
MOVE001704,2024-06-21,PROD0029,IN,68,LOC01
MOVE001705,2024-03-12,PROD0073,IN,90,LOC02
MOVE001706,2025-04-25,PROD0032,OUT,17,LOC01
MOVE001707,2024-03-16,PROD0092,OUT,7,LOC05
MOVE001708,2024-11-28,PROD0034,OUT,19,LOC03
MOVE001709,2024-12-08,PROD0098,OUT,50,LOC04
MOVE001710,2025-03-11,PROD0105,IN,114,LOC02
MOVE001711,2025-01-11,PROD0017,OUT,24,LOC02
MOVE001712,2024-10-15,PROD0094,IN,161,LOC03
MOVE001713,2024-10-31,PROD0092,IN,164,LOC04
MOVE001714,2025-04-04,PROD0140,OUT,20,LOC02
MOVE001715,2024-09-15,PROD0073,IN,94,LOC02
MOVE001716,2025-01-27,PROD0090,IN,41,LOC04
MOVE001717,2024-02-18,PROD0086,IN,177,LOC02
MOVE001718,2024-07-30,PROD0058,OUT,44,LOC02
MOVE001719,2025-04-29,PROD0147,IN,112,LOC03
MOVE001720,2025-05-22,PROD0104,IN,146,LOC01
MOVE001721,2024-09-13,PROD0122,OUT,9,LOC01
MOVE001722,2024-11-14,PROD0149,IN,167,LOC01
MOVE001723,2024-06-01,PROD0061,OUT,8,LOC02
MOVE001724,2025-03-24,PROD0024,OUT,17,LOC05
MOVE001725,2024-10-10,PROD0007,OUT,10,LOC03
MOVE001726,2025-03-20,PROD0095,IN,127,LOC01
MOVE001727,2024-11-15,PROD0096,IN,39,LOC02
MOVE001728,2025-06-17,PROD0136,IN,200,LOC01
MOVE001729,2024-10-11,PROD0130,OUT,14,LOC03
MOVE001730,2025-04-19,PROD0086,IN,181,LOC04
MOVE001731,2025-02-10,PROD0104,IN,107,LOC03
MOVE001732,2025-04-13,PROD0114,OUT,40,LOC01
MOVE001733,2024-12-14,PROD0069,IN,157,LOC01
MOVE001734,2024-12-31,PROD0103,IN,76,LOC01
MOVE001735,2025-05-22,PROD0087,IN,170,LOC04
MOVE001736,2024-05-23,PROD0135,IN,153,LOC03
MOVE001737,2025-01-21,PROD0102,IN,176,LOC01
MOVE001738,2024-09-26,PROD0083,OUT,42,LOC01
MOVE001739,2024-05-18,PROD0144,IN,67,LOC04
MOVE001740,2024-11-10,PROD0038,IN,109,LOC04
MOVE001741,2024-04-30,PROD0020,IN,195,LOC01
MOVE001742,2024-11-30,PROD0054,OUT,32,LOC03
MOVE001743,2025-01-18,PROD0146,IN,29,LOC01
MOVE001744,2025-06-20,PROD0077,OUT,47,LOC01
MOVE001745,2024-09-09,PROD0098,IN,109,LOC02
MOVE001746,2025-01-08,PROD0011,IN,29,LOC02
MOVE001747,2025-04-18,PROD0005,OUT,32,LOC02
MOVE001748,2024-07-25,PROD0028,IN,151,LOC01
MOVE001749,2025-01-15,PROD0122,IN,155,LOC05
MOVE001750,2024-08-16,PROD0083,OUT,23,LOC05
MOVE001751,2024-03-20,PROD0069,IN,79,LOC05
MOVE001752,2024-02-17,PROD0064,IN,166,LOC03
MOVE001753,2024-10-29,PROD0031,IN,38,LOC03
MOVE001754,2024-07-26,PROD0126,IN,77,LOC04
MOVE001755,2024-01-23,PROD0074,IN,28,LOC03
MOVE001756,2024-10-26,PROD0036,IN,62,LOC05
MOVE001757,2024-07-02,PROD0043,IN,139,LOC04
MOVE001758,2024-12-03,PROD0036,IN,116,LOC03
MOVE001759,2024-09-16,PROD0092,IN,132,LOC02
MOVE001760,2024-03-28,PROD0109,OUT,28,LOC03
MOVE001761,2024-11-02,PROD0064,IN,50,LOC05
MOVE001762,2024-04-15,PROD0053,IN,75,LOC04
MOVE001763,2024-09-16,PROD0061,OUT,19,LOC04
MOVE001764,2024-01-21,PROD0021,OUT,50,LOC05
MOVE001765,2024-06-11,PROD0002,OUT,15,LOC01
MOVE001766,2025-06-25,PROD0042,IN,179,LOC04
MOVE001767,2024-06-12,PROD0051,IN,165,LOC02
MOVE001768,2024-03-17,PROD0034,OUT,46,LOC02
MOVE001769,2024-10-04,PROD0005,IN,129,LOC04
MOVE001770,2024-11-10,PROD0054,OUT,29,LOC02
MOVE001771,2025-05-19,PROD0062,IN,174,LOC01
MOVE001772,2025-05-27,PROD0133,IN,177,LOC01
MOVE001773,2025-05-27,PROD0024,IN,96,LOC05
MOVE001774,2024-01-29,PROD0030,OUT,20,LOC03
MOVE001775,2025-02-21,PROD0066,OUT,12,LOC01
MOVE001776,2024-11-02,PROD0045,IN,29,LOC04
MOVE001777,2024-05-26,PROD0027,IN,121,LOC04
MOVE001778,2025-05-14,PROD0077,OUT,42,LOC03
MOVE001779,2024-11-21,PROD0060,IN,170,LOC02
MOVE001780,2024-01-16,PROD0016,IN,102,LOC04
MOVE001781,2024-10-14,PROD0113,IN,116,LOC03
MOVE001782,2024-09-21,PROD0091,IN,160,LOC02
MOVE001783,2024-06-21,PROD0070,IN,96,LOC05
MOVE001784,2024-03-17,PROD0127,IN,60,LOC03
MOVE001785,2025-03-09,PROD0027,IN,175,LOC02
MOVE001786,2024-09-20,PROD0065,IN,196,LOC01
MOVE001787,2025-03-29,PROD0077,IN,167,LOC05
MOVE001788,2025-05-11,PROD0074,IN,74,LOC04
MOVE001789,2024-11-23,PROD0019,OUT,45,LOC01
MOVE001790,2025-04-06,PROD0065,IN,79,LOC02
MOVE001791,2024-12-02,PROD0034,IN,73,LOC05
MOVE001792,2025-06-10,PROD0053,IN,93,LOC02
MOVE001793,2025-01-04,PROD0114,IN,171,LOC02
MOVE001794,2024-01-15,PROD0022,IN,160,LOC03
MOVE001795,2024-05-01,PROD0002,OUT,25,LOC03
MOVE001796,2025-01-05,PROD0012,OUT,27,LOC04
MOVE001797,2025-04-15,PROD0107,IN,36,LOC05
MOVE001798,2024-03-14,PROD0063,IN,45,LOC02
MOVE001799,2024-03-22,PROD0076,OUT,20,LOC05
MOVE001800,2024-02-04,PROD0019,OUT,16,LOC04
MOVE001801,2025-04-02,PROD0035,IN,146,LOC03
MOVE001802,2024-04-25,PROD0011,OUT,21,LOC05
MOVE001803,2024-10-12,PROD0105,IN,160,LOC03
MOVE001804,2024-08-07,PROD0082,IN,52,LOC05
MOVE001805,2025-03-23,PROD0043,IN,97,LOC04
MOVE001806,2024-05-14,PROD0147,OUT,37,LOC04
MOVE001807,2024-08-19,PROD0057,OUT,1,LOC01
MOVE001808,2025-05-01,PROD0060,OUT,37,LOC01
MOVE001809,2024-10-09,PROD0144,IN,153,LOC04
MOVE001810,2025-02-26,PROD0006,IN,26,LOC05
MOVE001811,2024-02-04,PROD0051,IN,165,LOC04
MOVE001812,2024-04-30,PROD0141,OUT,44,LOC01
MOVE001813,2024-12-29,PROD0038,IN,92,LOC01
MOVE001814,2024-07-13,PROD0016,OUT,41,LOC04
MOVE001815,2024-06-03,PROD0034,IN,122,LOC01
MOVE001816,2024-10-05,PROD0082,IN,146,LOC02
MOVE001817,2024-01-29,PROD0052,OUT,6,LOC05
MOVE001818,2024-06-13,PROD0104,IN,96,LOC03
MOVE001819,2024-05-18,PROD0008,IN,179,LOC05
MOVE001820,2024-03-04,PROD0146,IN,154,LOC01
MOVE001821,2024-03-06,PROD0124,IN,156,LOC05
MOVE001822,2024-10-28,PROD0111,IN,94,LOC02
MOVE001823,2025-01-28,PROD0042,IN,113,LOC02
MOVE001824,2025-05-05,PROD0079,IN,55,LOC03
MOVE001825,2024-07-28,PROD0069,OUT,26,LOC05
MOVE001826,2024-08-08,PROD0135,IN,24,LOC02
MOVE001827,2025-02-23,PROD0055,IN,180,LOC04
MOVE001828,2024-08-11,PROD0036,IN,176,LOC03
MOVE001829,2024-11-04,PROD0144,IN,147,LOC01
MOVE001830,2025-02-07,PROD0037,OUT,6,LOC03
MOVE001831,2024-09-05,PROD0013,OUT,11,LOC02
MOVE001832,2025-03-10,PROD0136,IN,128,LOC02
MOVE001833,2024-07-18,PROD0132,OUT,21,LOC04
MOVE001834,2025-03-09,PROD0026,OUT,1,LOC05
MOVE001835,2024-10-14,PROD0096,OUT,28,LOC05
MOVE001836,2025-01-19,PROD0044,OUT,1,LOC05
MOVE001837,2024-01-25,PROD0084,OUT,11,LOC02
MOVE001838,2024-06-11,PROD0115,IN,176,LOC03
MOVE001839,2024-06-13,PROD0011,IN,115,LOC03
MOVE001840,2024-05-25,PROD0131,IN,62,LOC03
MOVE001841,2024-04-13,PROD0093,OUT,13,LOC02
MOVE001842,2024-07-18,PROD0069,OUT,5,LOC04
MOVE001843,2024-06-14,PROD0035,IN,194,LOC02
MOVE001844,2025-04-09,PROD0136,IN,161,LOC04
MOVE001845,2024-12-12,PROD0040,OUT,27,LOC01
MOVE001846,2024-05-23,PROD0009,IN,84,LOC01
MOVE001847,2024-04-07,PROD0054,IN,146,LOC05
MOVE001848,2024-01-15,PROD0041,IN,98,LOC04
MOVE001849,2024-02-17,PROD0044,IN,149,LOC02
MOVE001850,2025-06-14,PROD0061,IN,188,LOC02
MOVE001851,2025-03-07,PROD0126,OUT,50,LOC03
MOVE001852,2024-05-15,PROD0114,IN,69,LOC04
MOVE001853,2024-01-10,PROD0089,OUT,44,LOC02
MOVE001854,2024-06-05,PROD0087,IN,116,LOC04
MOVE001855,2024-01-06,PROD0111,IN,82,LOC04
MOVE001856,2024-01-06,PROD0096,OUT,8,LOC04
MOVE001857,2025-01-01,PROD0044,IN,143,LOC03
MOVE001858,2024-09-27,PROD0008,OUT,30,LOC01
MOVE001859,2024-10-05,PROD0047,IN,64,LOC01
MOVE001860,2024-07-29,PROD0124,OUT,19,LOC04
MOVE001861,2025-01-27,PROD0095,OUT,3,LOC03
MOVE001862,2025-01-13,PROD0094,OUT,29,LOC02
MOVE001863,2024-05-24,PROD0095,IN,189,LOC04
MOVE001864,2024-09-26,PROD0118,OUT,14,LOC05
MOVE001865,2025-01-27,PROD0117,IN,48,LOC03
MOVE001866,2024-10-09,PROD0025,IN,130,LOC02
MOVE001867,2024-11-09,PROD0134,IN,26,LOC01
MOVE001868,2024-10-25,PROD0076,IN,131,LOC03
MOVE001869,2024-07-15,PROD0108,IN,110,LOC01
MOVE001870,2024-12-29,PROD0018,OUT,35,LOC04
MOVE001871,2024-11-30,PROD0133,IN,26,LOC04
MOVE001872,2024-01-14,PROD0026,OUT,5,LOC03
MOVE001873,2024-01-07,PROD0048,IN,44,LOC01
MOVE001874,2025-03-25,PROD0017,IN,73,LOC03
MOVE001875,2024-04-13,PROD0011,IN,176,LOC02
MOVE001876,2024-11-08,PROD0053,OUT,37,LOC02
MOVE001877,2024-12-13,PROD0128,OUT,49,LOC03
MOVE001878,2024-07-10,PROD0137,IN,127,LOC02
MOVE001879,2025-02-01,PROD0053,IN,116,LOC05
MOVE001880,2025-02-23,PROD0074,OUT,26,LOC03
MOVE001881,2025-03-01,PROD0106,IN,139,LOC01
MOVE001882,2024-03-22,PROD0106,IN,142,LOC01
MOVE001883,2024-07-23,PROD0037,OUT,38,LOC01
MOVE001884,2024-01-19,PROD0134,OUT,36,LOC01
MOVE001885,2024-12-25,PROD0029,OUT,21,LOC04
MOVE001886,2024-01-08,PROD0078,OUT,36,LOC04
MOVE001887,2024-11-10,PROD0028,OUT,22,LOC04
MOVE001888,2024-02-17,PROD0117,IN,77,LOC05
MOVE001889,2024-06-27,PROD0001,OUT,13,LOC01
MOVE001890,2024-08-07,PROD0111,OUT,8,LOC01
MOVE001891,2025-03-18,PROD0103,IN,180,LOC03
MOVE001892,2024-09-17,PROD0119,OUT,4,LOC04
MOVE001893,2024-11-10,PROD0048,OUT,28,LOC05
MOVE001894,2025-05-02,PROD0067,OUT,19,LOC02
MOVE001895,2025-06-22,PROD0068,OUT,47,LOC03
MOVE001896,2024-09-19,PROD0121,IN,118,LOC05
MOVE001897,2024-05-30,PROD0017,IN,129,LOC04
MOVE001898,2024-12-23,PROD0096,IN,187,LOC01
MOVE001899,2024-12-06,PROD0005,IN,160,LOC02
MOVE001900,2024-03-06,PROD0095,IN,177,LOC04
MOVE001901,2025-01-08,PROD0074,IN,130,LOC02
MOVE001902,2024-03-01,PROD0065,OUT,47,LOC01
MOVE001903,2024-07-22,PROD0063,IN,87,LOC02
MOVE001904,2025-03-25,PROD0057,IN,189,LOC04
MOVE001905,2025-04-30,PROD0010,IN,26,LOC02
MOVE001906,2025-01-27,PROD0081,OUT,17,LOC03
MOVE001907,2024-06-13,PROD0068,OUT,10,LOC03
MOVE001908,2024-03-26,PROD0111,OUT,33,LOC01
MOVE001909,2025-06-02,PROD0010,IN,59,LOC02
MOVE001910,2024-02-20,PROD0148,IN,27,LOC03
MOVE001911,2024-12-07,PROD0135,IN,108,LOC05
MOVE001912,2025-01-07,PROD0002,IN,70,LOC03
MOVE001913,2024-08-13,PROD0001,IN,131,LOC01
MOVE001914,2024-02-09,PROD0129,OUT,13,LOC04
MOVE001915,2025-04-07,PROD0044,IN,98,LOC05
MOVE001916,2024-04-13,PROD0142,IN,97,LOC02
MOVE001917,2025-01-07,PROD0098,IN,155,LOC01
MOVE001918,2025-01-09,PROD0004,IN,47,LOC05
MOVE001919,2025-03-15,PROD0023,OUT,42,LOC05
MOVE001920,2024-05-27,PROD0124,IN,135,LOC02
MOVE001921,2024-10-13,PROD0147,OUT,29,LOC01
MOVE001922,2024-03-19,PROD0144,OUT,34,LOC05
MOVE001923,2025-03-07,PROD0026,OUT,23,LOC03
MOVE001924,2024-12-10,PROD0118,OUT,40,LOC01
MOVE001925,2024-08-10,PROD0108,OUT,38,LOC02
MOVE001926,2024-09-14,PROD0127,IN,69,LOC02
MOVE001927,2024-10-09,PROD0067,IN,185,LOC01
MOVE001928,2024-11-05,PROD0114,OUT,5,LOC02
MOVE001929,2024-06-24,PROD0093,IN,192,LOC05
MOVE001930,2025-04-04,PROD0066,IN,46,LOC05
MOVE001931,2025-05-31,PROD0003,IN,165,LOC01
MOVE001932,2024-09-17,PROD0125,OUT,24,LOC04
MOVE001933,2024-10-01,PROD0099,OUT,3,LOC03
MOVE001934,2024-11-07,PROD0036,IN,171,LOC05
MOVE001935,2024-07-23,PROD0120,IN,165,LOC03
MOVE001936,2024-03-12,PROD0109,OUT,10,LOC01
MOVE001937,2025-06-10,PROD0147,IN,161,LOC04
MOVE001938,2025-06-23,PROD0116,OUT,30,LOC01
MOVE001939,2025-06-23,PROD0078,OUT,4,LOC04
MOVE001940,2025-03-20,PROD0103,OUT,36,LOC04
MOVE001941,2024-08-13,PROD0150,IN,45,LOC04
MOVE001942,2025-03-12,PROD0017,IN,179,LOC02
MOVE001943,2024-06-05,PROD0071,OUT,26,LOC01
MOVE001944,2024-05-26,PROD0089,IN,134,LOC02
MOVE001945,2025-04-16,PROD0085,IN,111,LOC03
MOVE001946,2024-05-19,PROD0080,OUT,47,LOC02
MOVE001947,2024-02-04,PROD0047,IN,127,LOC02
MOVE001948,2024-02-25,PROD0144,OUT,47,LOC02
MOVE001949,2024-05-28,PROD0009,IN,75,LOC04
MOVE001950,2024-04-09,PROD0008,IN,20,LOC01
MOVE001951,2024-09-28,PROD0110,IN,82,LOC02
MOVE001952,2025-01-06,PROD0107,OUT,28,LOC02
MOVE001953,2025-06-01,PROD0027,IN,103,LOC02
