WeatherDate,City,Temperature_C,Humidity_percent,Precipitation_mm
2025-03-29,Ahmedabad,32.23,35.58,0.0
2025-03-30,Ahmedabad,32.99,47.07,0.0
2025-03-31,Ahmedabad,32.36,59.69,0.0
2025-04-01,Ahmedabad,26.57,28.37,0.0
2025-04-02,Ahmedabad,43.33,26.5,0.0
2025-04-03,Ahmedabad,34.51,21.06,0.0
2025-04-04,Ahmedabad,28.58,55.59,0.0
2025-04-05,Ahmedabad,42.72,34.28,8.03
2025-04-06,Ahmedabad,25.8,33.07,0.0
2025-04-07,Ahmedabad,32.57,29.55,0.0
2025-04-08,Ahmedabad,34.16,24.59,0.0
2025-04-09,Ahmedabad,30.64,50.13,0.0
2025-04-10,Ahmedabad,30.37,26.61,0.0
2025-04-11,Ahmedabad,38.75,45.06,0.0
2025-04-12,Ahmedabad,40.22,31.91,0.0
2025-04-13,Ahmedabad,32.06,40.26,0.0
2025-04-14,Ahmedabad,42.15,46.81,0.0
2025-04-15,Ahmedabad,43.71,35.27,0.0
2025-04-16,Ahmedabad,34.7,52.24,0.0
2025-04-17,Ahmedabad,33.8,22.74,0.0
2025-04-18,Ahmedabad,35.84,59.43,0.0
2025-04-19,Ahmedabad,36.28,58.19,0.0
2025-04-20,Ahmedabad,31.36,44.07,0.0
2025-04-21,Ahmedabad,25.08,43.27,0.0
2025-04-22,Ahmedabad,38.86,26.86,0.0
2025-04-23,Ahmedabad,29.07,45.53,0.0
2025-04-24,Ahmedabad,25.3,25.28,0.0
2025-04-25,Ahmedabad,39.94,56.25,0.0
2025-04-26,Ahmedabad,35.44,51.48,0.0
2025-04-27,Ahmedabad,29.94,57.84,0.08
2025-04-28,Ahmedabad,38.15,53.67,0.0
2025-04-29,Ahmedabad,29.19,39.18,0.0
2025-04-30,Ahmedabad,42.1,58.2,0.0
2025-05-01,Ahmedabad,42.23,46.59,0.0
2025-05-02,Ahmedabad,28.52,56.46,0.0
2025-05-03,Ahmedabad,28.69,35.02,3.57
2025-05-04,Ahmedabad,38.1,26.78,0.0
2025-05-05,Ahmedabad,41.67,47.2,0.0
2025-05-06,Ahmedabad,41.35,38.71,0.0
2025-05-07,Ahmedabad,44.43,51.72,0.0
2025-05-08,Ahmedabad,35.48,37.0,0.0
2025-05-09,Ahmedabad,38.96,24.43,0.0
2025-05-10,Ahmedabad,36.72,28.55,0.0
2025-05-11,Ahmedabad,44.88,30.76,0.0
2025-05-12,Ahmedabad,35.61,34.26,0.0
2025-05-13,Ahmedabad,40.55,31.59,0.0
2025-05-14,Ahmedabad,31.06,44.63,0.0
2025-05-15,Ahmedabad,41.62,43.36,0.0
2025-05-16,Ahmedabad,26.95,46.76,0.0
2025-05-17,Ahmedabad,38.98,50.58,0.0
2025-05-18,Ahmedabad,39.08,50.95,7.16
2025-05-19,Ahmedabad,30.56,51.95,0.0
2025-05-20,Ahmedabad,39.68,49.23,0.0
2025-05-21,Ahmedabad,43.54,46.4,0.0
2025-05-22,Ahmedabad,30.68,29.25,0.0
2025-05-23,Ahmedabad,25.95,57.39,0.0
2025-05-24,Ahmedabad,33.05,42.43,0.0
2025-05-25,Ahmedabad,37.68,23.86,0.0
2025-05-26,Ahmedabad,27.08,52.42,0.0
2025-05-27,Ahmedabad,38.85,45.82,0.0
2025-05-28,Ahmedabad,44.38,46.61,0.0
2025-05-29,Ahmedabad,26.91,46.34,0.0
2025-05-30,Ahmedabad,42.7,58.84,0.0
2025-05-31,Ahmedabad,34.02,22.8,0.0
2025-06-01,Ahmedabad,24.15,73.4,17.82
2025-06-02,Ahmedabad,31.83,74.78,30.79
2025-06-03,Ahmedabad,24.4,73.34,48.05
2025-06-04,Ahmedabad,28.95,96.58,32.04
2025-06-05,Ahmedabad,30.35,72.38,0.0
2025-06-06,Ahmedabad,28.4,78.19,45.45
2025-06-07,Ahmedabad,31.79,77.15,31.29
2025-06-08,Ahmedabad,28.64,90.31,28.64
2025-06-09,Ahmedabad,30.29,81.36,0.0
2025-06-10,Ahmedabad,26.63,74.7,15.25
2025-06-11,Ahmedabad,24.37,89.98,23.02
2025-06-12,Ahmedabad,23.32,83.92,0.0
2025-06-13,Ahmedabad,25.79,87.75,45.37
2025-06-14,Ahmedabad,30.86,97.91,43.14
2025-06-15,Ahmedabad,28.58,71.87,24.94
2025-06-16,Ahmedabad,29.75,90.82,0.0
2025-06-17,Ahmedabad,31.26,80.46,11.12
2025-06-18,Ahmedabad,30.46,77.15,12.72
2025-06-19,Ahmedabad,26.98,70.02,24.82
2025-06-20,Ahmedabad,29.88,83.32,43.3
2025-06-21,Ahmedabad,24.32,97.12,26.78
2025-06-22,Ahmedabad,30.64,76.97,8.67
2025-06-23,Ahmedabad,30.22,82.02,6.0
2025-06-24,Ahmedabad,29.53,77.29,37.19
2025-06-25,Ahmedabad,26.16,72.26,38.8
2025-06-26,Ahmedabad,22.79,92.7,0.0
2025-06-27,Ahmedabad,29.73,76.59,29.85
2025-06-28,Ahmedabad,22.24,93.63,49.88
2024-07-03,Jaipur,25.6,82.26,27.04
2024-07-04,Jaipur,23.25,72.48,11.2
2024-07-05,Jaipur,31.92,72.25,5.1
2024-07-06,Jaipur,31.77,71.91,0.0
2024-07-07,Jaipur,25.91,89.75,34.85
2024-07-08,Jaipur,27.45,75.11,16.59
2024-07-09,Jaipur,23.66,84.9,0.0
2024-07-10,Jaipur,24.92,96.53,0.0
2024-07-11,Jaipur,29.78,78.99,0.0
2024-07-12,Jaipur,24.75,96.18,0.0
2024-07-13,Jaipur,23.79,84.92,12.94
2024-07-14,Jaipur,27.29,90.69,0.0
2024-07-15,Jaipur,22.53,96.9,43.12
2024-07-16,Jaipur,28.41,96.57,6.0
2024-07-17,Jaipur,23.05,90.18,0.0
2024-07-18,Jaipur,27.15,87.93,48.53
2024-07-19,Jaipur,28.39,91.44,26.87
2024-07-20,Jaipur,31.19,82.08,28.31
2024-07-21,Jaipur,24.59,83.87,10.98
2024-07-22,Jaipur,30.58,96.89,22.84
2024-07-23,Jaipur,26.53,70.05,7.6
2024-07-24,Jaipur,29.63,92.4,31.65
2024-07-25,Jaipur,30.8,82.64,7.75
2024-07-26,Jaipur,26.06,75.72,13.76
2024-07-27,Jaipur,26.79,74.9,22.63
2024-07-28,Jaipur,24.7,73.13,0.0
2024-07-29,Jaipur,22.07,83.29,22.2
2024-07-30,Jaipur,23.95,89.4,11.03
2024-07-31,Jaipur,31.67,85.98,12.97
2024-08-01,Jaipur,30.03,78.29,18.11
2024-08-02,Jaipur,29.41,81.79,36.7
2024-08-03,Jaipur,22.31,72.7,28.83
2024-08-04,Jaipur,24.86,82.01,39.07
2024-08-05,Jaipur,24.26,94.72,25.29
2024-08-06,Jaipur,23.84,95.41,21.33
2024-08-07,Jaipur,23.14,79.91,0.0
2024-08-08,Jaipur,29.11,82.4,10.16
2024-08-09,Jaipur,24.23,97.81,0.0
2024-08-10,Jaipur,22.77,84.2,34.09
2024-08-11,Jaipur,31.14,81.18,8.29
2024-08-12,Jaipur,22.29,74.71,46.97
2024-08-13,Jaipur,26.65,81.38,0.0
2024-08-14,Jaipur,28.07,95.52,0.0
2024-08-15,Jaipur,28.62,81.15,0.0
2024-08-16,Jaipur,30.55,96.53,0.0
2024-08-17,Jaipur,29.36,86.95,0.0
2024-08-18,Jaipur,26.71,75.25,0.0
2024-08-19,Jaipur,27.06,91.63,27.32
2024-08-20,Jaipur,22.46,84.68,26.22
2024-08-21,Jaipur,30.61,90.72,0.0
2024-08-22,Jaipur,24.65,92.19,15.07
2024-08-23,Jaipur,26.48,74.52,42.91
2024-08-24,Jaipur,25.61,83.06,31.01
2024-08-25,Jaipur,31.47,91.28,37.25
2024-08-26,Jaipur,23.76,78.56,31.01
2024-08-27,Jaipur,30.48,78.74,0.0
2024-08-28,Jaipur,24.75,89.44,22.81
2024-08-29,Jaipur,25.47,75.19,24.81
2024-08-30,Jaipur,25.21,85.63,6.25
2024-08-31,Jaipur,28.89,80.39,42.35
2024-09-01,Jaipur,30.44,96.69,0.0
2024-09-02,Jaipur,27.77,72.16,27.11
2024-09-03,Jaipur,29.24,75.34,0.0
2024-09-04,Jaipur,30.42,73.15,0.0
2024-09-05,Jaipur,23.75,70.05,24.79
2024-09-06,Jaipur,31.09,85.5,41.27
2024-09-07,Jaipur,22.19,79.02,0.0
2024-09-08,Jaipur,22.09,83.55,22.77
2024-09-09,Jaipur,28.95,95.58,45.58
2024-09-10,Jaipur,29.77,85.45,0.0
2024-09-11,Jaipur,26.97,73.95,0.0
2024-09-12,Jaipur,27.56,70.51,18.36
2024-09-13,Jaipur,24.12,86.51,17.11
2024-09-14,Jaipur,26.84,74.82,37.03
2024-09-15,Jaipur,31.54,92.03,0.0
2024-09-16,Jaipur,29.53,92.41,0.0
2024-09-17,Jaipur,23.5,76.01,18.17
2024-09-18,Jaipur,23.13,90.77,24.34
2024-09-19,Jaipur,27.41,96.38,23.87
2024-09-20,Jaipur,26.09,76.4,21.34
2024-09-21,Jaipur,26.99,73.46,24.8
2024-09-22,Jaipur,27.27,75.34,6.04
2024-09-23,Jaipur,23.85,92.71,0.0
2024-09-24,Jaipur,27.59,81.98,13.06
2024-09-25,Jaipur,25.35,70.6,0.0
2024-09-26,Jaipur,22.17,74.66,0.0
2024-09-27,Jaipur,23.67,71.82,0.0
2024-09-28,Jaipur,29.53,95.02,43.46
2024-09-29,Jaipur,24.09,92.39,22.74
2024-09-30,Jaipur,30.38,86.68,13.9
2024-10-01,Jaipur,22.13,80.61,0.63
2024-10-02,Jaipur,29.67,65.0,0.0
2024-10-03,Jaipur,26.87,76.19,0.0
2024-10-04,Jaipur,23.54,51.53,9.07
2024-10-05,Jaipur,23.52,72.25,0.0
2024-10-06,Jaipur,24.95,77.61,0.0
2024-10-07,Jaipur,26.52,69.82,3.15
2024-10-08,Jaipur,29.86,62.3,0.0
2024-10-09,Jaipur,27.55,55.34,0.0
2024-10-10,Jaipur,26.31,79.28,0.0
2024-10-11,Jaipur,27.23,76.67,0.0
2024-10-12,Jaipur,25.93,80.92,0.0
2024-10-13,Jaipur,25.2,84.84,0.0
2024-10-14,Jaipur,26.9,63.34,0.0
2024-10-15,Jaipur,29.98,77.08,0.0
2024-10-16,Jaipur,24.59,73.84,0.0
2024-10-17,Jaipur,27.09,68.16,0.0
2024-10-18,Jaipur,26.27,70.71,0.0
2024-10-19,Jaipur,24.84,63.78,0.0
2024-10-20,Jaipur,21.88,83.88,0.0
2024-10-21,Jaipur,26.02,80.26,0.0
2024-10-22,Jaipur,24.14,70.05,0.0
2024-10-23,Jaipur,20.73,72.68,6.5
2024-10-24,Jaipur,21.16,67.1,0.0
2024-10-25,Jaipur,23.37,76.62,0.0
2024-10-26,Jaipur,28.58,76.14,0.0
2024-10-27,Jaipur,20.33,76.94,0.0
2024-10-28,Jaipur,24.29,73.05,0.0
2024-10-29,Jaipur,23.43,71.9,0.0
2024-10-30,Jaipur,25.26,55.29,0.0
2024-10-31,Jaipur,23.93,65.24,0.0
2024-11-01,Jaipur,26.62,75.24,0.0
2024-11-02,Jaipur,25.39,62.17,0.0
2024-11-03,Jaipur,21.4,63.61,0.0
2024-11-04,Jaipur,20.74,54.66,7.94
2024-11-05,Jaipur,22.51,78.45,0.0
2024-11-06,Jaipur,21.2,67.88,0.0
2024-11-07,Jaipur,26.16,83.26,4.19
2024-11-08,Jaipur,23.97,70.17,0.0
2024-11-09,Jaipur,24.47,64.06,4.63
2024-11-10,Jaipur,24.67,68.95,0.0
2024-11-11,Jaipur,26.45,54.89,0.0
2024-11-12,Jaipur,21.36,75.23,0.0
2024-11-13,Jaipur,29.39,75.8,3.96
2024-11-14,Jaipur,21.86,84.45,8.01
2024-11-15,Jaipur,28.3,69.25,1.51
2024-11-16,Jaipur,21.88,73.81,0.0
2024-11-17,Jaipur,25.2,56.59,0.0
2024-11-18,Jaipur,25.4,69.34,2.93
2024-11-19,Jaipur,25.08,58.96,6.31
2024-11-20,Jaipur,29.16,55.64,8.66
2024-11-21,Jaipur,25.24,59.11,0.0
2024-11-22,Jaipur,26.01,53.61,3.75
2024-11-23,Jaipur,25.9,83.95,0.0
2024-11-24,Jaipur,20.68,62.57,0.0
2024-11-25,Jaipur,23.15,56.22,0.0
2024-11-26,Jaipur,28.6,82.67,0.0
2024-11-27,Jaipur,20.88,67.53,6.78
2024-11-28,Jaipur,20.71,68.53,0.0
2024-11-29,Jaipur,26.65,50.08,0.0
2024-11-30,Jaipur,28.07,77.81,5.52
2024-12-01,Jaipur,18.81,51.87,0.0
2024-12-02,Jaipur,24.83,77.84,0.0
2024-12-03,Jaipur,15.55,55.07,0.0
2024-12-04,Jaipur,19.29,60.3,0.0
2024-12-05,Jaipur,11.13,44.24,0.68
2024-12-06,Jaipur,16.39,79.16,0.0
2024-12-07,Jaipur,20.68,72.02,0.0
2024-12-08,Jaipur,21.94,78.11,0.0
2024-12-09,Jaipur,11.74,73.57,0.0
2024-12-10,Jaipur,11.04,60.8,0.0
2024-12-11,Jaipur,19.57,71.77,0.0
2024-12-12,Jaipur,23.24,68.34,1.59
2024-12-13,Jaipur,14.35,42.31,0.0
2024-12-14,Jaipur,11.25,54.24,0.0
2024-12-15,Jaipur,17.09,77.02,0.0
2024-12-16,Jaipur,24.97,43.26,0.0
2024-12-17,Jaipur,22.11,70.97,0.0
2024-12-18,Jaipur,23.91,51.53,0.0
2024-12-19,Jaipur,18.88,42.78,0.0
2024-12-20,Jaipur,13.72,52.27,0.26
2024-12-21,Jaipur,24.83,43.07,0.0
2024-12-22,Jaipur,13.38,68.25,0.0
2024-12-23,Jaipur,24.43,63.03,0.0
2024-12-24,Jaipur,14.2,79.15,1.3
2024-12-25,Jaipur,18.89,42.98,0.0
2024-12-26,Jaipur,19.74,75.83,0.0
2024-12-27,Jaipur,23.07,75.5,0.0
2024-12-28,Jaipur,21.08,52.1,0.0
2024-12-29,Jaipur,13.46,51.23,0.0
2024-12-30,Jaipur,19.8,76.88,0.0
2024-12-31,Jaipur,16.87,60.96,0.0
2025-01-01,Jaipur,19.67,67.55,0.0
2025-01-02,Jaipur,23.85,59.0,4.37
2025-01-03,Jaipur,21.34,40.92,0.0
2025-01-04,Jaipur,24.79,74.08,0.0
2025-01-05,Jaipur,22.36,73.03,0.0
2025-01-06,Jaipur,22.62,69.22,0.88
2025-01-07,Jaipur,16.44,54.52,0.0
2025-01-08,Jaipur,13.95,47.95,0.0
2025-01-09,Jaipur,24.95,45.37,0.0
2025-01-10,Jaipur,14.3,61.4,0.0
2025-01-11,Jaipur,14.21,56.64,0.0
2025-01-12,Jaipur,12.23,40.72,0.0
2025-01-13,Jaipur,16.76,61.84,0.0
2025-01-14,Jaipur,24.48,41.23,0.0
2025-01-15,Jaipur,16.13,41.44,0.0
2025-01-16,Jaipur,12.84,51.82,0.0
2025-01-17,Jaipur,16.62,64.71,0.0
2025-01-18,Jaipur,12.52,52.61,0.0
2025-01-19,Jaipur,12.77,77.5,2.79
2025-01-20,Jaipur,20.98,42.31,0.0
2025-01-21,Jaipur,16.36,63.2,0.0
2025-01-22,Jaipur,13.4,67.66,0.0
2025-01-23,Jaipur,18.48,78.2,0.0
2025-01-24,Jaipur,23.37,52.96,0.0
2025-01-25,Jaipur,24.26,40.62,0.0
2025-01-26,Jaipur,12.26,63.1,0.0
2025-01-27,Jaipur,17.7,42.74,0.0
2025-01-28,Jaipur,23.09,47.9,3.19
2025-01-29,Jaipur,19.5,47.16,0.0
2025-01-30,Jaipur,18.39,40.32,0.0
2025-01-31,Jaipur,10.74,50.73,0.0
2025-02-01,Jaipur,24.51,79.72,4.97
2025-02-02,Jaipur,13.98,50.73,0.0
2025-02-03,Jaipur,11.63,44.2,0.0
2025-02-04,Jaipur,19.54,63.69,0.0
2025-02-05,Jaipur,11.51,40.77,0.0
2025-02-06,Jaipur,24.49,67.22,0.0
2025-02-07,Jaipur,12.42,68.25,0.0
2025-02-08,Jaipur,22.62,42.54,0.0
2025-02-09,Jaipur,12.76,55.23,0.0
2025-02-10,Jaipur,22.87,41.05,0.0
2025-02-11,Jaipur,24.61,52.04,0.0
2025-02-12,Jaipur,10.79,52.13,0.0
2025-02-13,Jaipur,11.64,61.88,0.0
2025-02-14,Jaipur,14.46,71.89,0.0
2025-02-15,Jaipur,23.83,70.56,0.0
2025-02-16,Jaipur,22.91,73.78,4.44
2025-02-17,Jaipur,20.7,74.7,0.0
2025-02-18,Jaipur,23.68,70.98,0.0
2025-02-19,Jaipur,22.58,41.0,0.0
2025-02-20,Jaipur,10.51,55.85,0.0
2025-02-21,Jaipur,15.91,62.85,0.0
2025-02-22,Jaipur,12.89,43.44,0.0
2025-02-23,Jaipur,24.65,66.54,0.0
2025-02-24,Jaipur,19.75,70.66,0.0
2025-02-25,Jaipur,19.8,58.73,0.0
2025-02-26,Jaipur,14.67,42.6,0.0
2025-02-27,Jaipur,20.89,50.97,0.0
2025-02-28,Jaipur,21.15,45.38,0.0
2025-03-01,Jaipur,30.58,23.61,0.0
2025-03-02,Jaipur,41.85,23.92,0.0
2025-03-03,Jaipur,27.46,24.56,0.0
2025-03-04,Jaipur,38.59,31.14,0.0
2025-03-05,Jaipur,36.55,47.65,0.0
2025-03-06,Jaipur,38.13,42.15,0.0
2025-03-07,Jaipur,26.95,28.33,0.0
2025-03-08,Jaipur,26.39,29.45,8.97
2025-03-09,Jaipur,38.07,36.11,0.0
2025-03-10,Jaipur,25.03,59.89,0.0
2025-03-11,Jaipur,39.08,27.87,6.56
2025-03-12,Jaipur,34.48,52.95,0.0
2025-03-13,Jaipur,44.33,45.95,0.0
2025-03-14,Jaipur,32.76,27.25,0.0
2025-03-15,Jaipur,41.85,43.08,0.0
2025-03-16,Jaipur,44.43,40.09,0.41
2025-03-17,Jaipur,31.91,24.21,0.0
2025-03-18,Jaipur,43.68,38.76,0.0
2025-03-19,Jaipur,40.33,54.91,0.0
2025-03-20,Jaipur,42.68,32.64,0.0
2025-03-21,Jaipur,44.48,22.66,0.0
2025-03-22,Jaipur,26.2,57.32,0.0
2025-03-23,Jaipur,26.75,51.62,8.41
2025-03-24,Jaipur,32.8,55.84,0.0
2025-03-25,Jaipur,32.26,21.92,0.0
2025-03-26,Jaipur,27.39,33.43,0.0
2025-03-27,Jaipur,33.91,46.22,0.0
2025-03-28,Jaipur,38.59,29.28,0.0
2025-03-29,Jaipur,27.51,42.3,0.0
2025-03-30,Jaipur,25.8,20.55,0.0
2025-03-31,Jaipur,34.86,36.28,0.0
2025-04-01,Jaipur,25.73,59.88,0.0
2025-04-02,Jaipur,43.84,38.0,0.0
2025-04-03,Jaipur,43.22,27.93,0.0
2025-04-04,Jaipur,27.06,55.04,0.0
2025-04-05,Jaipur,39.47,45.01,0.0
2025-04-06,Jaipur,34.12,37.75,0.0
2025-04-07,Jaipur,27.43,54.06,0.0
2025-04-08,Jaipur,29.38,21.8,0.0
2025-04-09,Jaipur,35.32,53.62,0.0
2025-04-10,Jaipur,28.51,50.98,0.0
2025-04-11,Jaipur,43.03,59.68,0.0
2025-04-12,Jaipur,36.22,47.61,7.7
2025-04-13,Jaipur,36.93,47.33,0.0
2025-04-14,Jaipur,31.07,35.22,0.0
2025-04-15,Jaipur,26.58,32.75,0.0
2025-04-16,Jaipur,42.72,31.86,0.0
2025-04-17,Jaipur,28.24,46.28,0.0
2025-04-18,Jaipur,29.42,22.57,0.0
2025-04-19,Jaipur,29.38,38.96,0.0
2025-04-20,Jaipur,38.13,42.39,0.0
2025-04-21,Jaipur,37.29,21.59,0.0
2025-04-22,Jaipur,42.41,36.06,0.0
2025-04-23,Jaipur,30.65,41.52,0.0
2025-04-24,Jaipur,31.74,47.73,0.0
2025-04-25,Jaipur,38.74,21.16,0.0
2025-04-26,Jaipur,35.31,51.09,0.0
2025-04-27,Jaipur,31.84,56.26,0.0
2025-04-28,Jaipur,27.79,23.11,0.0
2025-04-29,Jaipur,42.72,28.84,0.0
2025-04-30,Jaipur,36.64,34.24,0.0
2025-05-01,Jaipur,25.4,30.66,0.0
2025-05-02,Jaipur,32.32,33.27,0.0
2025-05-03,Jaipur,36.93,47.73,0.0
2025-05-04,Jaipur,30.41,44.43,0.0
2025-05-05,Jaipur,27.78,43.76,3.89
2025-05-06,Jaipur,43.13,30.61,0.0
2025-05-07,Jaipur,35.42,27.15,0.0
2025-05-08,Jaipur,43.07,47.83,1.86
2025-05-09,Jaipur,38.62,49.25,0.0
2025-05-10,Jaipur,28.4,44.15,0.0
2025-05-11,Jaipur,25.5,27.16,0.0
2025-05-12,Jaipur,35.6,57.71,0.0
2025-05-13,Jaipur,29.19,36.07,0.0
2025-05-14,Jaipur,29.22,52.15,0.0
2025-05-15,Jaipur,40.87,28.52,0.0
2025-05-16,Jaipur,37.57,55.3,0.0
2025-05-17,Jaipur,36.32,21.26,0.0
2025-05-18,Jaipur,31.54,56.46,0.0
2025-05-19,Jaipur,31.51,46.16,0.0
2025-05-20,Jaipur,32.11,46.19,0.0
2025-05-21,Jaipur,43.09,44.6,0.0
2025-05-22,Jaipur,36.33,40.5,0.0
2025-05-23,Jaipur,41.61,36.94,0.0
2025-05-24,Jaipur,25.77,58.58,0.0
2025-05-25,Jaipur,29.33,44.51,0.0
2025-05-26,Jaipur,34.76,42.81,0.0
2025-05-27,Jaipur,34.06,40.96,0.0
2025-05-28,Jaipur,28.65,32.1,0.0
2025-05-29,Jaipur,39.07,45.67,0.0
2025-05-30,Jaipur,29.1,36.27,0.0
2025-05-31,Jaipur,30.46,24.8,0.0
2025-06-01,Jaipur,28.28,87.8,24.93
2025-06-02,Jaipur,25.95,79.56,36.7
2025-06-03,Jaipur,30.22,86.48,9.75
2025-06-04,Jaipur,28.12,83.83,28.3
2025-06-05,Jaipur,31.99,86.07,43.93
2025-06-06,Jaipur,28.14,81.51,0.0
2025-06-07,Jaipur,29.14,84.0,0.0
2025-06-08,Jaipur,28.46,94.83,18.86
2025-06-09,Jaipur,25.28,76.4,0.0
2025-06-10,Jaipur,22.59,81.21,0.0
2025-06-11,Jaipur,23.77,71.26,20.39
2025-06-12,Jaipur,29.85,74.22,13.55
2025-06-13,Jaipur,28.75,86.27,34.03
2025-06-14,Jaipur,31.48,71.74,31.95
2025-06-15,Jaipur,26.46,94.2,22.74
2025-06-16,Jaipur,31.34,96.47,42.69
2025-06-17,Jaipur,24.39,78.96,12.97
2025-06-18,Jaipur,31.91,84.63,21.3
2025-06-19,Jaipur,28.04,92.89,12.69
2025-06-20,Jaipur,23.11,70.29,0.0
2025-06-21,Jaipur,31.55,94.17,7.71
2025-06-22,Jaipur,23.0,96.1,23.66
2025-06-23,Jaipur,23.1,92.65,7.6
2025-06-24,Jaipur,30.29,86.45,8.46
2025-06-25,Jaipur,27.1,70.53,17.02
2025-06-26,Jaipur,23.49,71.0,25.68
2025-06-27,Jaipur,24.18,75.39,21.21
2025-06-28,Jaipur,31.24,93.79,42.36
2024-07-03,Lucknow,28.82,84.03,10.42
2024-07-04,Lucknow,25.57,82.55,0.0
2024-07-05,Lucknow,23.19,92.57,41.03
2024-07-06,Lucknow,24.67,70.37,5.22
2024-07-07,Lucknow,31.09,75.31,0.0
2024-07-08,Lucknow,29.82,88.82,24.25
2024-07-09,Lucknow,23.78,72.86,18.13
2024-07-10,Lucknow,26.18,88.38,49.19
2024-07-11,Lucknow,24.94,90.76,17.03
2024-07-12,Lucknow,28.14,95.84,25.92
2024-07-13,Lucknow,28.2,93.27,48.67
2024-07-14,Lucknow,29.08,92.62,0.0
2024-07-15,Lucknow,22.63,85.98,22.75
2024-07-16,Lucknow,25.26,71.32,22.15
2024-07-17,Lucknow,26.56,94.32,0.0
2024-07-18,Lucknow,29.81,96.59,22.26
2024-07-19,Lucknow,26.66,83.9,33.86
2024-07-20,Lucknow,30.44,86.05,22.25
2024-07-21,Lucknow,29.39,84.47,29.91
2024-07-22,Lucknow,30.93,97.06,41.57
2024-07-23,Lucknow,26.54,71.88,34.9
2024-07-24,Lucknow,30.57,91.66,19.65
2024-07-25,Lucknow,25.17,81.83,11.38
2024-07-26,Lucknow,23.13,89.52,40.89
2024-07-27,Lucknow,30.59,79.82,0.0
2024-07-28,Lucknow,25.88,81.27,14.97
2024-07-29,Lucknow,30.66,78.2,11.77
2024-07-30,Lucknow,27.54,93.61,39.13
2024-07-31,Lucknow,25.2,95.09,38.56
2024-08-01,Lucknow,27.54,75.7,0.0
2024-08-02,Lucknow,27.49,92.49,25.19
2024-08-03,Lucknow,23.43,95.41,0.0
2024-08-04,Lucknow,26.94,78.79,5.5
2024-08-05,Lucknow,26.09,90.65,0.0
2024-08-06,Lucknow,31.61,70.42,27.04
2024-08-07,Lucknow,23.18,92.26,0.0
2024-08-08,Lucknow,24.87,83.8,29.11
2024-08-09,Lucknow,29.72,74.89,40.0
2024-08-10,Lucknow,23.64,80.13,0.0
2024-08-11,Lucknow,30.18,94.88,36.84
2024-08-12,Lucknow,26.96,79.36,0.0
2024-08-13,Lucknow,30.77,79.55,0.0
2024-08-14,Lucknow,26.59,92.0,16.81
2024-08-15,Lucknow,23.31,84.04,0.0
2024-08-16,Lucknow,29.68,84.81,16.73
2024-08-17,Lucknow,25.26,89.23,37.65
2024-08-18,Lucknow,23.67,90.76,0.0
2024-08-19,Lucknow,24.33,91.71,8.24
2024-08-20,Lucknow,28.97,81.62,48.62
2024-08-21,Lucknow,26.98,83.63,49.72
2024-08-22,Lucknow,26.15,87.82,26.89
2024-08-23,Lucknow,22.24,92.83,29.1
2024-08-24,Lucknow,25.86,71.01,11.13
2024-08-25,Lucknow,29.64,82.07,10.76
2024-08-26,Lucknow,27.53,88.43,0.0
2024-08-27,Lucknow,25.13,70.02,0.0
2024-08-28,Lucknow,31.69,70.88,44.01
2024-08-29,Lucknow,29.23,73.14,44.47
2024-08-30,Lucknow,23.75,92.66,12.69
2024-08-31,Lucknow,25.72,74.83,31.54
2024-09-01,Lucknow,28.46,94.54,40.09
2024-09-02,Lucknow,30.9,90.1,0.0
2024-09-03,Lucknow,29.29,81.43,9.63
2024-09-04,Lucknow,28.78,71.05,49.38
2024-09-05,Lucknow,25.93,80.77,0.0
2024-09-06,Lucknow,28.78,96.69,43.7
2024-09-07,Lucknow,26.5,90.37,8.44
2024-09-08,Lucknow,22.57,73.44,14.29
2024-09-09,Lucknow,28.78,70.58,39.76
2024-09-10,Lucknow,23.57,95.56,49.3
2024-09-11,Lucknow,22.39,70.84,40.42
2024-09-12,Lucknow,29.48,75.19,12.44
2024-09-13,Lucknow,26.97,96.79,0.0
2024-09-14,Lucknow,22.91,79.08,42.49
2024-09-15,Lucknow,29.09,84.64,13.52
2024-09-16,Lucknow,28.22,88.0,0.0
2024-09-17,Lucknow,30.3,83.7,21.86
2024-09-18,Lucknow,29.61,91.43,0.0
2024-09-19,Lucknow,23.37,96.93,0.0
2024-09-20,Lucknow,23.08,79.08,33.36
2024-09-21,Lucknow,28.02,73.71,40.99
2024-09-22,Lucknow,27.96,78.81,24.53
2024-09-23,Lucknow,22.55,90.79,0.0
2024-09-24,Lucknow,28.52,87.38,0.0
2024-09-25,Lucknow,27.87,79.62,36.47
2024-09-26,Lucknow,22.97,72.14,26.33
2024-09-27,Lucknow,24.56,71.58,27.58
2024-09-28,Lucknow,29.31,92.42,14.87
2024-09-29,Lucknow,23.11,85.3,25.13
2024-09-30,Lucknow,30.86,92.0,37.03
2024-10-01,Lucknow,27.64,82.73,0.0
2024-10-02,Lucknow,26.58,50.73,0.0
2024-10-03,Lucknow,25.39,57.65,0.0
2024-10-04,Lucknow,21.56,57.49,0.0
2024-10-05,Lucknow,29.65,54.12,0.0
2024-10-06,Lucknow,23.08,79.34,0.0
2024-10-07,Lucknow,28.41,60.75,0.0
2024-10-08,Lucknow,25.26,61.0,0.0
