ProductID,ProductName,Category,Cost,Price,SupplierID,SupplierName,ReorderPoint,LeadTimeDays,ExpiryDate,UnitOfMeasure,quantity
P1183,Shampoo (Anti-dandruff 200ml),Personal Care,398.39,704.67,S007,HomeCare Solutions,3,9,2024-12-07,bottles,40
P2245,Potatoes (1kg),Fruits & Vegetables,22.5,31.13,S001,Indian Wholesale Co.,25,1,2025-07-21,pcs,94
P1735,Cheese Slice (10 Pcs Pack),Dairy & Bakery,191.79,360.18,S001,Indian Wholesale Co.,18,2,2025-09-17,pcs,82
P1025,Matchbox (Pack of 10),Home & Kitchen,278.78,495.94,S006,Health Essentials Ltd.,1,6,2025-01-21,bottles,2
P2074,Floor Cleaner (1L),Home & Kitchen,266.67,336.67,S005,Apex Foods Pvt. Ltd.,14,9,2026-03-28,kg,82
P1307,Sunscreen (SPF30 100ml),Personal Care,89.19,206.31,S003,Priya Grocers,4,8,2025-06-20,bottles,41
P2485,Protein Powder (Whey 500g),Health & Wellness,203.95,370.97,S001,Indian Wholesale Co.,13,8,2025-09-18,pcs,138
P2136,Mutton Curry Cut (500g),Meat & Seafood,857.93,2136.68,S008,TechGadgets India,17,1,2025-09-23,kg,63
P1424,Mutton Curry Cut (500g),Meat & Seafood,834.02,1034.54,S003,Priya Grocers,22,1,2025-09-05,g,75
P2030,Milk (toned 1L),Dairy & Bakery,107.11,266.1,S004,Quick Supply India,39,2,2025-07-23,g,168
P1810,Sandals (Size 8),Footwear,814.41,1057.75,S001,Indian Wholesale Co.,4,20,2026-06-05,pcs,62
P2073,LED Bulb (9W),Electronics,7086.23,9170.91,S002,Bharat Distributors,1,19,2026-12-14,units,47
P1567,Sneakers (Size 9),Footwear,1082.15,2435.34,S001,Indian Wholesale Co.,2,18,2026-11-21,pairs,39
P2075,Sunscreen (SPF30 100ml),Personal Care,138.87,309.8,S005,Apex Foods Pvt. Ltd.,29,5,2026-05-04,bottles,283
P1283,Spinach (Bunch),Fruits & Vegetables,27.82,39.01,S004,Quick Supply India,2,1,2025-05-13,g,10
P2189,Sneakers (Size 9),Footwear,947.22,1328.73,S004,Quick Supply India,7,18,2026-11-26,pcs,88
P1553,Onions (1kg),Fruits & Vegetables,52.36,89.59,S004,Quick Supply India,14,1,2025-08-30,bunches,57
P1872,Curd (500g),Dairy & Bakery,141.08,318.26,S002,Bharat Distributors,23,2,2025-09-23,liters,141
P1429,Formal Shoes (Size 10),Footwear,1169.33,2213.86,S004,Quick Supply India,4,15,2025-09-20,pcs,70
P2252,Chicken Breast (500g),Meat & Seafood,319.82,582.01,S003,Priya Grocers,14,1,2025-07-21,pcs,50
P1584,Cotton T-shirt (M),Apparel,458.63,862.01,S006,Health Essentials Ltd.,6,24,2025-11-02,sets,72
P2482,Toothpaste (Herbal 150g),Personal Care,380.81,923.42,S003,Priya Grocers,51,6,2027-04-01,packs,467
P1499,Butter (100g),Dairy & Bakery,173.05,399.74,S003,Priya Grocers,47,1,2025-09-17,pcs,238
P1597,Sandals (Size 8),Footwear,1002.28,2308.53,S008,TechGadgets India,1,22,2026-12-23,pcs,21
P1921,Tomatoes (500g),Fruits & Vegetables,77.48,128.59,S007,HomeCare Solutions,33,1,2025-07-20,dozens,123
P1306,Fish Fillet (250g),Meat & Seafood,578.76,936.7,S004,Quick Supply India,7,1,2025-06-24,g,26
P1383,Extension Cord (5m),Electronics,46616.44,73132.41,S003,Priya Grocers,1,16,2027-05-17,pcs,39
P1827,Agarbatti (Pack of 100),Home & Kitchen,784.91,1166.22,S003,Priya Grocers,10,9,2026-05-14,kg,59
P1314,Sneakers (Size 9),Footwear,269.83,464.64,S006,Health Essentials Ltd.,1,23,2024-12-08,pcs,6
P1347,Frying Pan (Non-stick),Utensils & Cookware,448.02,663.21,S001,Indian Wholesale Co.,1,11,2025-03-02,sets,4
P1521,Dinner Set (4 Pcs),Utensils & Cookware,174.56,303.89,S002,Bharat Distributors,2,11,2026-07-11,sets,41
P2320,Potato Chips (Masala 75g),Snacks & Beverages,93.0,186.27,S001,Indian Wholesale Co.,43,1,2026-08-21,packets,629
P1334,Basic Headphones,Electronics,1518.5,3620.9,S005,Apex Foods Pvt. Ltd.,1,14,2024-09-12,units,39
P1137,Immunity Booster (Syrup 200ml),Health & Wellness,563.28,698.86,S004,Quick Supply India,5,4,2024-09-14,pcs,36
P1289,Sunscreen (SPF30 100ml),Personal Care,372.72,614.06,S008,TechGadgets India,3,7,2024-10-28,ml,34
P1557,Toilet Cleaner (500ml),Home & Kitchen,166.0,204.95,S004,Quick Supply India,32,13,2027-01-24,rolls,257
P2442,Water Bottle (Steel),Utensils & Cookware,555.62,705.51,S004,Quick Supply India,1,8,2027-05-10,sets,25
P1386,Formal Shoes (Size 10),Footwear,271.88,359.86,S001,Indian Wholesale Co.,6,16,2026-03-15,pairs,92
P2141,Garbage Bags (Medium Pack),Home & Kitchen,774.8,1741.38,S007,HomeCare Solutions,15,13,2026-03-27,kg,120
P1079,Sandals (Size 8),Footwear,384.3,722.01,S006,Health Essentials Ltd.,1,13,2024-11-23,pairs,28
P1562,Cotton T-shirt (M),Apparel,564.4,731.19,S007,HomeCare Solutions,2,22,2025-11-08,pcs,24
P2019,Socks (Pack of 3),Apparel,602.16,1265.58,S006,Health Essentials Ltd.,4,14,2025-09-13,pcs,52
P2382,Basic Headphones,Electronics,31363.49,77608.45,S002,Bharat Distributors,1,11,2025-10-19,pcs,44
P1431,USB Cable (2m),Electronics,44301.85,78062.35,S005,Apex Foods Pvt. Ltd.,1,17,2025-11-20,pcs,46
P1205,Extension Cord (5m),Electronics,22506.71,55505.22,S003,Priya Grocers,1,15,2025-04-15,pcs,16
P1257,Onions (1kg),Fruits & Vegetables,39.26,87.4,S008,TechGadgets India,1,1,2025-06-25,g,2
P1003,Onions (1kg),Fruits & Vegetables,28.61,51.53,S004,Quick Supply India,8,1,2025-06-22,bunches,34
P1573,Namkeen (Aloo Bhujia 150g),Snacks & Beverages,74.3,94.24,S002,Bharat Distributors,56,3,2026-10-23,packets,784
P1914,Chicken Breast (500g),Meat & Seafood,653.06,1424.71,S007,HomeCare Solutions,20,1,2025-07-29,g,68
P1969,Hair Oil (Coconut 300ml),Personal Care,324.17,557.08,S005,Apex Foods Pvt. Ltd.,24,8,2027-05-09,bottles,250
P1326,Immunity Booster (Syrup 200ml),Health & Wellness,420.94,844.64,S001,Indian Wholesale Co.,3,4,2025-01-20,ml,37
P1858,Biscuits (Atta 100g),Snacks & Beverages,93.15,198.95,S005,Apex Foods Pvt. Ltd.,46,3,2026-07-15,packets,537
P1210,Immunity Booster (Syrup 200ml),Health & Wellness,439.19,818.31,S003,Priya Grocers,1,11,2024-11-03,packs,11
P1436,Soap (Sandalwood 125g),Personal Care,122.14,238.6,S004,Quick Supply India,9,5,2026-02-16,packs,99
P1221,Sneakers (Size 9),Footwear,1414.87,1962.21,S002,Bharat Distributors,2,23,2025-04-23,pcs,37
P1702,Sandals (Size 8),Footwear,1031.3,1250.44,S002,Bharat Distributors,2,16,2025-10-03,pairs,40
P2093,Chicken Breast (500g),Meat & Seafood,564.81,1149.09,S005,Apex Foods Pvt. Ltd.,30,1,2025-08-14,pcs,88
P1626,Shampoo (Anti-dandruff 200ml),Personal Care,127.12,226.23,S003,Priya Grocers,6,5,2026-11-19,ml,59
P1390,Potatoes (1kg),Fruits & Vegetables,85.96,211.29,S005,Apex Foods Pvt. Ltd.,40,1,2025-07-12,dozens,177
P1139,Kitchen Towels (Roll),Home & Kitchen,100.39,129.44,S006,Health Essentials Ltd.,4,5,2025-05-18,kg,28
P2278,Sandals (Size 8),Footwear,1115.41,2212.61,S004,Quick Supply India,5,15,2026-06-15,pairs,83
P2491,Soap (Sandalwood 125g),Personal Care,245.5,496.17,S005,Apex Foods Pvt. Ltd.,14,6,2026-06-16,pcs,175
P1917,Biscuits (Atta 100g),Snacks & Beverages,109.01,263.34,S004,Quick Supply India,44,3,2025-11-03,packets,558
P2326,Fish Fillet (250g),Meat & Seafood,890.73,2175.17,S007,HomeCare Solutions,15,1,2025-07-05,pcs,62
P2080,Ghee (500ml),Grocery & Staples,225.01,312.88,S006,Health Essentials Ltd.,34,2,2026-03-30,kg,655
P1779,Chai Mix (150g),Snacks & Beverages,42.98,77.82,S008,TechGadgets India,24,4,2025-10-06,liters,336
P1434,Chai Mix (150g),Snacks & Beverages,140.51,188.7,S005,Apex Foods Pvt. Ltd.,93,3,2027-04-21,bottles,1184
P1541,Sneakers (Size 9),Footwear,518.19,787.82,S007,HomeCare Solutions,3,11,2027-04-06,pairs,45
P1382,Wheat Flour (10kg),Grocery & Staples,259.66,506.51,S007,HomeCare Solutions,25,4,2026-07-18,kg,454
P1240,Dinner Set (4 Pcs),Utensils & Cookware,208.71,321.81,S007,HomeCare Solutions,1,7,2024-09-26,pcs,14
P1395,Curd (500g),Dairy & Bakery,38.04,50.48,S003,Priya Grocers,48,2,2025-09-01,g,244
P1052,Immunity Booster (Syrup 200ml),Health & Wellness,531.19,758.01,S004,Quick Supply India,2,4,2025-03-20,g,16
P2259,Basic Headphones,Electronics,31763.72,64102.01,S001,Indian Wholesale Co.,1,19,2026-12-15,units,2
P1454,Dinner Set (4 Pcs),Utensils & Cookware,920.3,1193.4,S001,Indian Wholesale Co.,2,9,2026-05-28,sets,38
P1850,Frying Pan (Non-stick),Utensils & Cookware,912.66,1794.2,S001,Indian Wholesale Co.,2,7,2026-11-02,sets,35
P1995,Dinner Set (4 Pcs),Utensils & Cookware,927.8,1286.15,S008,TechGadgets India,1,14,2025-12-06,pcs,26
P1256,Apples (1kg),Fruits & Vegetables,90.09,221.0,S003,Priya Grocers,8,1,2025-05-05,g,32
P1887,Jeans (Size 32),Apparel,1397.77,3475.35,S005,Apex Foods Pvt. Ltd.,6,24,2026-10-15,sets,64
P1133,Cotton T-shirt (M),Apparel,1603.88,1943.75,S005,Apex Foods Pvt. Ltd.,1,14,2025-01-14,sets,1
P2396,USB Cable (2m),Electronics,8082.66,10921.51,S008,TechGadgets India,1,7,2025-11-13,pcs,38
P1984,Sneakers (Size 9),Footwear,1222.4,2439.35,S003,Priya Grocers,1,17,2027-03-16,pairs,20
P1200,Mutton Curry Cut (500g),Meat & Seafood,228.74,305.39,S005,Apex Foods Pvt. Ltd.,7,1,2025-06-28,pcs,24
P2281,Sandals (Size 8),Footwear,259.02,465.71,S007,HomeCare Solutions,1,13,2026-03-31,pairs,26
P2468,Immunity Booster (Syrup 200ml),Health & Wellness,604.47,1095.64,S005,Apex Foods Pvt. Ltd.,15,7,2026-02-12,packs,147
P1215,Socks (Pack of 3),Apparel,614.87,1375.5,S008,TechGadgets India,1,21,2024-09-26,sets,8
P1877,Sneakers (Size 9),Footwear,916.04,1875.43,S003,Priya Grocers,1,21,2026-05-06,pcs,26
P1676,Basic Headphones,Electronics,9444.27,19731.99,S003,Priya Grocers,1,15,2026-11-18,pcs,13
P1861,Jeans (Size 32),Apparel,1717.8,2879.48,S004,Quick Supply India,3,20,2026-12-04,sets,45
P1794,Garbage Bags (Medium Pack),Home & Kitchen,383.3,781.61,S005,Apex Foods Pvt. Ltd.,38,8,2026-09-06,rolls,291
P1479,Sneakers (Size 9),Footwear,1094.46,2055.62,S003,Priya Grocers,4,13,2027-02-12,pairs,58
P1634,Toothpaste (Herbal 150g),Personal Care,231.06,568.85,S007,HomeCare Solutions,20,4,2026-04-17,ml,222
P1570,Lemons (250g),Fruits & Vegetables,89.46,183.45,S001,Indian Wholesale Co.,36,1,2025-09-10,dozens,146
P1824,Agarbatti (Pack of 100),Home & Kitchen,344.0,767.58,S006,Health Essentials Ltd.,35,11,2026-04-21,packs,252
P2002,Water Bottle (Steel),Utensils & Cookware,959.39,1156.93,S001,Indian Wholesale Co.,3,13,2027-02-14,sets,49
P1057,Mutton Curry Cut (500g),Meat & Seafood,629.81,1050.96,S003,Priya Grocers,6,1,2025-05-24,kg,18
P2122,USB Cable (2m),Electronics,1335.88,2322.2,S001,Indian Wholesale Co.,1,12,2026-09-10,units,3
P1471,Potato Chips (Masala 75g),Snacks & Beverages,147.83,183.77,S002,Bharat Distributors,36,2,2027-05-07,bottles,543
P2023,Cotton T-shirt (M),Apparel,1703.72,3869.42,S003,Priya Grocers,6,20,2026-12-25,pcs,74
P1950,Frying Pan (Non-stick),Utensils & Cookware,244.4,403.9,S003,Priya Grocers,4,10,2026-08-26,sets,64
P1884,Sandals (Size 8),Footwear,969.19,2285.03,S006,Health Essentials Ltd.,4,23,2026-04-09,pairs,74
P1679,Dinner Set (4 Pcs),Utensils & Cookware,634.15,1086.39,S004,Quick Supply India,3,13,2026-01-22,sets,60
P2147,Protein Powder (Whey 500g),Health & Wellness,673.89,907.61,S005,Apex Foods Pvt. Ltd.,14,11,2025-08-01,packs,112
P2302,Sneakers (Size 9),Footwear,448.07,1042.43,S001,Indian Wholesale Co.,6,12,2026-11-29,pairs,78
P1699,Chai Mix (150g),Snacks & Beverages,56.0,68.44,S007,HomeCare Solutions,79,4,2026-04-20,liters,1030
P1847,Kitchen Towels (Roll),Home & Kitchen,639.12,856.86,S001,Indian Wholesale Co.,6,8,2027-01-21,kg,44
P1309,Face Cream (Aloe Vera 50g),Personal Care,389.15,549.97,S008,TechGadgets India,3,6,2025-02-22,packs,39
P1563,Laundry Detergent (1kg),Home & Kitchen,704.22,1256.04,S007,HomeCare Solutions,27,13,2027-01-10,bottles,159
P1678,Bread (Whole Wheat 400g),Dairy & Bakery,32.37,55.57,S001,Indian Wholesale Co.,39,1,2025-07-18,pcs,210
P1643,Spices Combo (100g),Grocery & Staples,221.46,512.54,S005,Apex Foods Pvt. Ltd.,22,4,2026-01-20,packets,458
P1362,Pressure Cooker (3L),Utensils & Cookware,243.26,436.59,S006,Health Essentials Ltd.,1,5,2026-10-01,pcs,9
P1059,Chicken Breast (500g),Meat & Seafood,391.19,534.37,S007,HomeCare Solutions,3,1,2025-06-22,kg,12
P1280,Toothpaste (Herbal 150g),Personal Care,127.06,283.5,S003,Priya Grocers,1,4,2025-01-09,g,23
P1750,Sneakers (Size 9),Footwear,531.72,725.3,S007,HomeCare Solutions,1,22,2027-05-02,pcs,13
P1881,Butter (100g),Dairy & Bakery,137.26,206.25,S004,Quick Supply India,42,2,2025-07-13,g,204
P1695,Butter (100g),Dairy & Bakery,59.34,125.66,S002,Bharat Distributors,15,1,2025-07-05,g,74
P2192,Face Cream (Aloe Vera 50g),Personal Care,215.17,489.02,S003,Priya Grocers,12,7,2026-07-07,g,108
P1237,Bananas (1 Dozen),Fruits & Vegetables,76.85,189.73,S001,Indian Wholesale Co.,8,1,2025-06-22,dozens,32
P1524,Kitchen Towels (Roll),Home & Kitchen,766.5,930.02,S001,Indian Wholesale Co.,47,11,2025-09-14,pcs,275
P1131,Extension Cord (5m),Electronics,22755.55,36361.58,S006,Health Essentials Ltd.,1,15,2024-10-24,units,47
P2140,Onions (1kg),Fruits & Vegetables,52.09,91.34,S001,Indian Wholesale Co.,22,1,2025-07-05,bunches,89
P2490,Basic Headphones,Electronics,15595.89,23086.35,S001,Indian Wholesale Co.,1,7,2027-06-18,units,11
P2239,Agarbatti (Pack of 100),Home & Kitchen,148.77,291.24,S006,Health Essentials Ltd.,24,14,2026-03-01,kg,196
P1849,Basic Headphones,Electronics,42116.99,56817.13,S001,Indian Wholesale Co.,1,14,2025-08-16,units,19
P2439,Formal Shoes (Size 10),Footwear,377.13,799.19,S006,Health Essentials Ltd.,1,10,2027-06-25,pcs,24
P1929,Energy Bar (Nut 50g),Snacks & Beverages,123.06,220.96,S001,Indian Wholesale Co.,51,1,2026-04-17,liters,776
P2061,Mango Juice (1L),Snacks & Beverages,83.22,104.24,S004,Quick Supply India,22,1,2027-06-10,bottles,247
P1811,Apples (1kg),Fruits & Vegetables,78.23,193.36,S006,Health Essentials Ltd.,6,1,2025-09-17,pcs,31
P2213,Agarbatti (Pack of 100),Home & Kitchen,602.56,1360.25,S001,Indian Wholesale Co.,43,5,2026-05-31,rolls,260
P2357,Water Bottle (Steel),Utensils & Cookware,765.53,1264.66,S005,Apex Foods Pvt. Ltd.,2,10,2025-09-22,pcs,38
P2388,Water Bottle (Steel),Utensils & Cookware,363.84,643.21,S004,Quick Supply India,4,13,2025-08-07,sets,67
P2221,Chai Mix (150g),Snacks & Beverages,34.12,70.03,S002,Bharat Distributors,38,1,2026-04-09,bottles,538
P2126,Potato Chips (Masala 75g),Snacks & Beverages,81.38,142.96,S005,Apex Foods Pvt. Ltd.,60,4,2025-12-16,packets,895
P1438,Casual Shirt (L),Apparel,1225.27,2028.22,S004,Quick Supply India,2,15,2026-03-24,pcs,23
P2004,Fish Fillet (250g),Meat & Seafood,814.16,1015.67,S007,HomeCare Solutions,15,1,2025-09-18,g,53
P2145,Basic Headphones,Electronics,2622.37,5304.22,S007,HomeCare Solutions,1,14,2026-01-13,units,49
P2040,Tea Powder (250g),Grocery & Staples,176.35,290.44,S007,HomeCare Solutions,43,3,2026-08-29,packets,837
P1023,Ghee (500ml),Grocery & Staples,179.67,324.61,S005,Apex Foods Pvt. Ltd.,1,3,2025-05-23,pcs,5
P1960,Face Cream (Aloe Vera 50g),Personal Care,128.94,219.04,S005,Apex Foods Pvt. Ltd.,53,5,2025-10-29,ml,490
P1501,Biscuits (Atta 100g),Snacks & Beverages,47.2,87.94,S006,Health Essentials Ltd.,27,4,2026-12-19,pcs,405
P1786,Sneakers (Size 9),Footwear,957.98,1861.45,S004,Quick Supply India,1,23,2026-04-09,pairs,16
P1980,Mineral Water (1L),Snacks & Beverages,57.87,85.54,S001,Indian Wholesale Co.,13,1,2027-04-25,pcs,175
P2452,Namkeen (Aloo Bhujia 150g),Snacks & Beverages,113.01,226.1,S004,Quick Supply India,101,4,2026-10-02,pcs,1178
P1989,Jeans (Size 32),Apparel,1589.49,3402.1,S003,Priya Grocers,6,12,2026-06-20,pcs,93
P2313,Lemons (250g),Fruits & Vegetables,60.4,79.99,S003,Priya Grocers,25,1,2025-09-24,dozens,111
P2294,Socks (Pack of 3),Apparel,721.47,1667.64,S004,Quick Supply India,1,22,2026-12-23,sets,20
P1375,Jeans (Size 32),Apparel,1878.57,3430.19,S001,Indian Wholesale Co.,2,21,2026-10-14,pcs,29
P1484,Immunity Booster (Syrup 200ml),Health & Wellness,639.78,1352.02,S007,HomeCare Solutions,21,10,2025-08-05,bottles,158
P1192,Formal Shoes (Size 10),Footwear,753.79,930.93,S008,TechGadgets India,1,24,2024-07-25,pairs,5
P1472,Immunity Booster (Syrup 200ml),Health & Wellness,342.86,434.68,S003,Priya Grocers,7,10,2026-02-26,packs,73
P2162,LED Bulb (9W),Electronics,23365.59,44782.44,S001,Indian Wholesale Co.,1,10,2027-03-17,units,35
P1587,Jeans (Size 32),Apparel,1709.16,2470.6,S007,HomeCare Solutions,10,14,2026-03-21,pcs,132
P1581,Mustard Oil (1L),Grocery & Staples,100.62,122.63,S004,Quick Supply India,19,2,2026-01-29,packets,342
P1229,Floor Cleaner (1L),Home & Kitchen,479.87,863.16,S004,Quick Supply India,1,9,2024-07-13,pcs,12
P2342,Frying Pan (Non-stick),Utensils & Cookware,626.73,955.03,S007,HomeCare Solutions,1,9,2026-11-18,pcs,12
P1789,Salt (1kg),Grocery & Staples,213.63,394.42,S003,Priya Grocers,24,2,2027-02-25,pcs,594
P1865,Protein Powder (Whey 500g),Health & Wellness,605.34,1459.33,S007,HomeCare Solutions,7,6,2026-03-11,bottles,71
P2127,Mutton Curry Cut (500g),Meat & Seafood,535.26,686.57,S003,Priya Grocers,29,1,2025-08-17,g,89
P1776,Mango Juice (1L),Snacks & Beverages,58.45,103.42,S004,Quick Supply India,18,4,2026-02-21,bottles,269
P2069,Sugar (1kg),Grocery & Staples,194.84,401.7,S005,Apex Foods Pvt. Ltd.,13,2,2026-10-25,pcs,311
P1327,Soap (Sandalwood 125g),Personal Care,192.42,410.67,S006,Health Essentials Ltd.,2,4,2025-04-28,ml,22
P1354,Laundry Detergent (1kg),Home & Kitchen,372.81,636.7,S003,Priya Grocers,33,12,2027-06-26,bottles,203
P1711,Chicken Breast (500g),Meat & Seafood,740.79,1213.8,S004,Quick Supply India,21,1,2025-08-16,g,82
P2217,Cotton T-shirt (M),Apparel,1224.22,2569.18,S006,Health Essentials Ltd.,10,12,2026-08-11,sets,141
P1136,Spinach (Bunch),Fruits & Vegetables,39.57,97.82,S006,Health Essentials Ltd.,4,1,2025-05-20,dozens,18
P1627,Pressure Cooker (3L),Utensils & Cookware,363.41,882.01,S005,Apex Foods Pvt. Ltd.,1,7,2026-04-23,pcs,12
P1455,Pressure Cooker (3L),Utensils & Cookware,827.07,1975.33,S004,Quick Supply India,2,11,2026-11-24,pcs,39
P1825,Jeans (Size 32),Apparel,494.68,1210.03,S003,Priya Grocers,1,16,2027-02-14,pcs,18
P1804,USB Cable (2m),Electronics,36172.69,57231.35,S004,Quick Supply India,1,10,2027-02-03,units,10
P1261,Garbage Bags (Medium Pack),Home & Kitchen,644.6,1534.99,S007,HomeCare Solutions,1,14,2024-10-06,bottles,5
P1883,Hair Oil (Coconut 300ml),Personal Care,332.19,815.67,S002,Bharat Distributors,24,6,2025-10-27,pcs,237
P2263,Protein Powder (Whey 500g),Health & Wellness,695.47,1074.48,S007,HomeCare Solutions,5,11,2025-12-07,ml,46
P1164,Frying Pan (Non-stick),Utensils & Cookware,684.45,1028.41,S008,TechGadgets India,1,11,2024-12-14,pcs,24
P1982,Biscuits (Atta 100g),Snacks & Beverages,130.29,226.61,S005,Apex Foods Pvt. Ltd.,43,1,2025-08-31,packets,450
P1640,Jeans (Size 32),Apparel,1400.14,2298.01,S002,Bharat Distributors,6,11,2027-03-13,sets,86
P1338,Cheese Slice (10 Pcs Pack),Dairy & Bakery,51.13,121.85,S008,TechGadgets India,10,1,2025-05-21,dozens,49
P1864,Immunity Booster (Syrup 200ml),Health & Wellness,295.38,455.19,S002,Bharat Distributors,11,11,2026-11-25,bottles,88
P1971,USB Cable (2m),Electronics,30996.47,57162.14,S006,Health Essentials Ltd.,1,19,2027-06-15,units,31
P1911,Dinner Set (4 Pcs),Utensils & Cookware,959.3,1748.25,S006,Health Essentials Ltd.,3,11,2025-10-05,sets,75
P1691,Soap (Sandalwood 125g),Personal Care,305.95,583.55,S008,TechGadgets India,14,4,2026-12-15,packs,171
P1196,Mutton Curry Cut (500g),Meat & Seafood,689.34,895.77,S007,HomeCare Solutions,12,1,2025-05-06,kg,42
P2457,Tea Powder (250g),Grocery & Staples,205.68,284.65,S007,HomeCare Solutions,25,3,2027-04-17,kg,515
P1246,Spinach (Bunch),Fruits & Vegetables,50.57,63.22,S002,Bharat Distributors,7,1,2025-05-17,pcs,36
P1609,Mango Juice (1L),Snacks & Beverages,38.0,83.17,S001,Indian Wholesale Co.,60,1,2025-08-29,bottles,818
P1393,Laundry Detergent (1kg),Home & Kitchen,759.75,1347.96,S004,Quick Supply India,7,13,2026-03-30,packs,43
P1726,Formal Shoes (Size 10),Footwear,398.24,758.41,S008,TechGadgets India,6,18,2026-12-27,pairs,91
P1022,Garbage Bags (Medium Pack),Home & Kitchen,508.45,1001.41,S002,Bharat Distributors,5,11,2024-07-21,pcs,41
P1764,Bananas (1 Dozen),Fruits & Vegetables,82.35,156.7,S005,Apex Foods Pvt. Ltd.,13,1,2025-09-22,dozens,59
P1108,Cotton T-shirt (M),Apparel,1253.48,1637.48,S002,Bharat Distributors,1,10,2024-08-25,pcs,16
P2121,Hand Wash (Neem 250ml),Personal Care,190.91,421.0,S003,Priya Grocers,13,6,2026-12-09,bottles,123
P2391,Sandals (Size 8),Footwear,704.87,1528.29,S006,Health Essentials Ltd.,4,23,2026-02-24,pairs,74
P2168,USB Cable (2m),Electronics,8700.11,13933.17,S004,Quick Supply India,1,7,2027-05-02,units,1
P2200,Yogurt (Fruit 150g),Dairy & Bakery,108.14,266.91,S002,Bharat Distributors,9,2,2025-08-03,g,60
P1894,Casual Shirt (L),Apparel,1114.16,2220.96,S004,Quick Supply India,10,10,2025-09-18,sets,140
P2134,Potatoes (1kg),Fruits & Vegetables,42.98,97.07,S007,HomeCare Solutions,35,1,2025-07-19,dozens,160
P1803,Matchbox (Pack of 10),Home & Kitchen,210.49,275.43,S007,HomeCare Solutions,10,11,2026-07-26,packs,75
P1157,Casual Shirt (L),Apparel,1458.65,2354.85,S007,HomeCare Solutions,3,14,2025-01-16,sets,48
P1654,Coriander (Bunch),Fruits & Vegetables,68.87,118.64,S001,Indian Wholesale Co.,12,1,2025-07-14,g,54
P1508,Frying Pan (Non-stick),Utensils & Cookware,269.77,570.31,S008,TechGadgets India,1,10,2025-09-02,pcs,31
P1194,Basmati Rice (5kg),Grocery & Staples,234.62,291.71,S005,Apex Foods Pvt. Ltd.,1,2,2025-06-19,pcs,34
P1037,Dishwashing Liquid (500ml),Home & Kitchen,324.41,725.59,S002,Bharat Distributors,1,13,2025-02-26,packs,9
P1485,Hand Wash (Neem 250ml),Personal Care,302.68,511.96,S004,Quick Supply India,6,9,2026-08-14,ml,72
P1940,Chicken Breast (500g),Meat & Seafood,709.27,1285.9,S001,Indian Wholesale Co.,22,1,2025-07-09,kg,76
P1942,Coffee (100g),Grocery & Staples,50.83,77.79,S002,Bharat Distributors,54,6,2026-02-04,kg,997
P1493,Eggs (6 Pcs),Dairy & Bakery,77.98,137.47,S004,Quick Supply India,12,1,2025-09-12,packs,58
P2235,Tea Powder (250g),Grocery & Staples,273.3,485.11,S002,Bharat Distributors,18,5,2026-04-02,packets,336
P2167,Shampoo (Anti-dandruff 200ml),Personal Care,257.49,319.89,S006,Health Essentials Ltd.,36,4,2025-12-09,bottles,367
P1274,Extension Cord (5m),Electronics,47845.7,70245.63,S008,TechGadgets India,1,18,2024-10-26,units,36
P2101,Floor Cleaner (1L),Home & Kitchen,356.66,879.69,S001,Indian Wholesale Co.,18,14,2026-09-06,pcs,137
P2123,Eggs (6 Pcs),Dairy & Bakery,40.93,100.94,S006,Health Essentials Ltd.,70,2,2025-09-05,pcs,299
P2394,Pressure Cooker (3L),Utensils & Cookware,892.0,1112.3,S004,Quick Supply India,1,12,2026-09-11,pcs,5
P2211,Immunity Booster (Syrup 200ml),Health & Wellness,269.9,660.7,S002,Bharat Distributors,12,4,2027-02-03,bottles,109
P1186,Tea Powder (250g),Grocery & Staples,147.39,333.15,S007,HomeCare Solutions,1,4,2024-09-01,pcs,32
P1545,Basic Headphones,Electronics,33736.6,50116.87,S008,TechGadgets India,1,16,2025-09-05,units,49
P1324,Yogurt (Fruit 150g),Dairy & Bakery,187.27,379.12,S003,Priya Grocers,1,1,2025-06-25,pcs,5
P2111,Casual Shirt (L),Apparel,389.05,586.91,S007,HomeCare Solutions,5,12,2026-05-25,sets,93
P1063,Immunity Booster (Syrup 200ml),Health & Wellness,651.95,1122.87,S002,Bharat Distributors,4,5,2025-06-04,g,41
P1741,Formal Shoes (Size 10),Footwear,230.06,521.33,S008,TechGadgets India,4,23,2026-01-30,pcs,50
P1693,Floor Cleaner (1L),Home & Kitchen,368.99,703.16,S007,HomeCare Solutions,22,8,2026-02-12,pcs,182
P2251,Cola (2L),Snacks & Beverages,146.62,237.47,S008,TechGadgets India,81,4,2027-04-28,packets,1087
P1224,Tea Powder (250g),Grocery & Staples,90.39,119.8,S002,Bharat Distributors,1,2,2025-05-02,packets,35
P1365,Soap (Sandalwood 125g),Personal Care,160.73,235.36,S006,Health Essentials Ltd.,20,9,2025-09-08,pcs,216
P1360,USB Cable (2m),Electronics,48881.12,89619.1,S005,Apex Foods Pvt. Ltd.,1,14,2025-11-19,units,13
P1469,Lemons (250g),Fruits & Vegetables,24.78,58.07,S004,Quick Supply India,11,1,2025-07-17,kg,53
